Element name;Symbol;clasificacion;Possible hybridization;Z;Q;N;Complete electronic configuration;Special configuration;Config;Energy;Ionization;Valence_n;Valence_l;n;l;mz;N_list;A_list;C_list
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;1;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[90.555103, 71.629551, 59.404889, 34.177342, 31.149791, 21.516317, 17.314435, 8.785183, 6.954670, 3.759950, 2.747928, 1.161882, 0.770646];[0.080324643337, 1.329813438392, 0.005852864249, 0.003218467225, -0.002461297284, 0.001837204839, -0.001130380900, 0.000407717770, -0.000305328708, 0.000096307944, -0.000051335952, 0.000010606602, -0.000005232590]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;2;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[90.555103, 71.629551, 59.404889, 34.177342, 31.149791, 21.516317, 17.314435, 8.785183, 6.954670, 3.759950, 2.747928, 1.161882, 0.770646];[0.025175829837, -0.514549442433, -0.349505769956, 1.596843263340, 0.185031035596, 0.012802309695, -0.003797729100, 0.000154432121, -0.000235749401, 0.000094186623, -0.000042992092, 0.000008768124, -0.000004242641]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;3;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[90.555103, 71.629551, 59.404889, 34.177342, 31.149791, 21.516317, 17.314435, 8.785183, 6.954670, 3.759950, 2.747928, 1.161882, 0.770646];[-0.008661633805, 0.237201091069, 0.185545385069, -0.822942044232, -0.603356114453, 0.539540575979, 1.405386465581, 0.057319065632, -0.026691442512, 0.005105028117, -0.002535260653, 0.000460750779, -0.000220051630]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;4;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[90.555103, 71.629551, 59.404889, 34.177342, 31.149791, 21.516317, 17.314435, 8.785183, 6.954670, 3.759950, 2.747928, 1.161882, 0.770646];[0.001571191268, -0.111569146413, -0.096872921916, 0.416810456131, 0.313689680118, 0.182026963147, -1.875382241102, 1.621868620855, 0.401890503048, 0.007766012356, -0.000610233152, 0.000134491710, -0.000054447222]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;5;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[90.555103, 71.629551, 59.404889, 34.177342, 31.149791, 21.516317, 17.314435, 8.785183, 6.954670, 3.759950, 2.747928, 1.161882, 0.770646];[-0.001209718281, 0.044404750224, 0.036950147694, -0.161364030208, -0.129059008382, -0.115891407324, 0.862733629815, -0.636960091437, -0.803359711877, 1.218955358558, 0.672150816037, 0.002578677010, -0.000548290598]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;6;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[90.555103, 71.629551, 59.404889, 34.177342, 31.149791, 21.516317, 17.314435, 8.785183, 6.954670, 3.759950, 2.747928, 1.161882, 0.770646];[0.000199262691, -0.011431088225, -0.009859189850, 0.042558777261, 0.032924164524, 0.034581622819, -0.232900609048, 0.165045793797, 0.244543263621, -0.359812558399, -0.347193672203, 0.800984257356, 0.783309416253]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;2;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[65.874762, 38.086014, 33.684651, 26.517276, 19.188001, 13.458863, 9.170764, 7.578027, 3.241023, 2.154956];[-0.022367760535, -1.875129468712, -0.615904110007, -0.042578255454, 0.023294647454, -0.006454405472, 0.002455613467, -0.000533253917, 0.000094060406, -0.000037477193]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;3;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[65.874762, 38.086014, 33.684651, 26.517276, 19.188001, 13.458863, 9.170764, 7.578027, 3.241023, 2.154956];[-0.007618647947, -0.945117735978, -0.668231824535, -0.258787856478, 2.761920689781, 0.530603569102, -0.023732126322, 0.006804927454, -0.000876917328, 0.000286100402]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;4;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[65.874762, 38.086014, 33.684651, 26.517276, 19.188001, 13.458863, 9.170764, 7.578027, 3.241023, 2.154956];[0.004423533526, 0.450277696916, 0.473154216471, 0.521976711177, -2.363499915465, -1.000523969215, 2.857618089899, 0.818410285614, 0.021086922349, -0.004401978017]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;5;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[65.874762, 38.086014, 33.684651, 26.517276, 19.188001, 13.458863, 9.170764, 7.578027, 3.241023, 2.154956];[-0.001787147716, -0.159786584595, -0.189238269466, -0.246198703945, 0.989833416181, 0.376499310812, -1.323039955382, -0.773781072399, 2.179710535931, 0.838537007984]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;3;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[37.575996, 23.498893, 19.288357, 12.337771, 8.617462, 6.109997, 3.734351, 2.242696, 1.328980];[0.066799637066, 1.769991633088, 1.376775371385, 0.198993595005, -0.040467350989, 0.016213313791, -0.003833945435, 0.001329737756, -0.000371567625]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;4;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[37.575996, 23.498893, 19.288357, 12.337771, 8.617462, 6.109997, 3.734351, 2.242696, 1.328980];[-0.028655295245, -0.887984010819, -0.764695026771, 1.118958668484, 1.922557299942, 0.659719741336, 0.026154249844, -0.001263013697, 0.000437659228]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;5;2;3;[3, 3, 4, 4, 4, 4, 4, 4, 4];[37.575996, 23.498893, 19.288357, 12.337771, 8.617462, 6.109997, 3.734351, 2.242696, 1.328980];[0.003686150529, 0.119391647806, 0.105010776361, -0.183031697809, -0.296377795476, -0.123569873969, 0.614651484441, 0.987334258630, 0.439949911787]
Tantalum;Ta;Transition metal;sp3d;73;0;73;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^3;No special;2P;-14799,812390171;0,2831;5;2;4;3;14;[4, 4, 4, 4, 4, 4];[23.099473, 13.699995, 8.927752, 5.810732, 3.709864, 2.355401];[0.082507287036, 0.853012200230, 1.486115596702, 1.346604159379, 0.581548596002, 0.061772518461]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;1;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[91.755953, 72.626980, 60.237715, 34.604318, 31.511899, 21.938006, 17.586218, 8.892417, 7.033853, 3.956290, 2.878493, 1.206903, 0.791160];[0.079725723893, 1.330427772764, 0.005832216731, 0.003173919498, -0.002473742363, 0.001851064132, -0.001118925771, 0.000420869956, -0.000326824754, 0.000107621652, -0.000053598694, 0.000010323759, -0.000004949747]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;2;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[91.755953, 72.626980, 60.237715, 34.604318, 31.511899, 21.938006, 17.586218, 8.892417, 7.033853, 3.956290, 2.878493, 1.206903, 0.791160];[0.025358970494, -0.515019668442, -0.350176955713, 1.604680127796, 0.177376321847, 0.012136922214, -0.003486036431, 0.000119783889, -0.000218778838, 0.000094893730, -0.000040022244, 0.000007778175, -0.000003676955]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;3;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[91.755953, 72.626980, 60.237715, 34.604318, 31.511899, 21.938006, 17.586218, 8.892417, 7.033853, 3.956290, 2.878493, 1.206903, 0.791160];[-0.008610156432, 0.237604566199, 0.186498282167, -0.829049749765, -0.611327329197, 0.552098933834, 1.405660115905, 0.057714479745, -0.028058845606, 0.005697017915, -0.002626760271, 0.000440951789, -0.000207040866]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;4;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[91.755953, 72.626980, 60.237715, 34.604318, 31.511899, 21.938006, 17.586218, 8.892417, 7.033853, 3.956290, 2.878493, 1.206903, 0.791160];[0.001625497069, -0.112265363750, -0.097527561374, 0.421019297114, 0.319553858076, 0.166983124956, -1.874917954789, 1.682595234066, 0.343742708268, 0.008407358207, -0.000517319321, 0.000142835570, -0.000057699913]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;5;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[91.755953, 72.626980, 60.237715, 34.604318, 31.511899, 21.938006, 17.586218, 8.892417, 7.033853, 3.956290, 2.878493, 1.206903, 0.791160];[-0.001227395951, 0.045380416160, 0.037865709554, -0.165783871855, -0.133533155829, -0.111815643837, 0.878139223836, -0.663159529050, -0.849281488989, 1.204972321960, 0.737784608888, 0.003510219483, -0.000826183563]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;6;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[91.755953, 72.626980, 60.237715, 34.604318, 31.511899, 21.938006, 17.586218, 8.892417, 7.033853, 3.956290, 2.878493, 1.206903, 0.791160];[0.000219344524, -0.011738538253, -0.010098757628, 0.043780092093, 0.034294678888, 0.033362712150, -0.237468377433, 0.170105849923, 0.265104231762, -0.365141597945, -0.360830933585, 0.792944877518, 0.792175828183]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;2;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[66.950836, 38.643624, 34.200713, 27.033162, 19.511957, 13.606262, 9.466379, 7.833344, 3.362330, 2.236298];[-0.021729178559, -1.875557149621, -0.615511701750, -0.041772863227, 0.022077740950, -0.006351771852, 0.002583966730, -0.000534968560, 0.000088181631, -0.000035517601]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;3;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[66.950836, 38.643624, 34.200713, 27.033162, 19.511957, 13.606262, 9.466379, 7.833344, 3.362330, 2.236298];[-0.007424158461, -0.946939911397, -0.673058299124, -0.261045061276, 2.773596672538, 0.531946134430, -0.031298845086, 0.007846450493, -0.001002331203, 0.000314514483]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;4;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[66.950836, 38.643624, 34.200713, 27.033162, 19.511957, 13.606262, 9.466379, 7.833344, 3.362330, 2.236298];[0.004239331898, 0.453520331438, 0.473096163564, 0.504036158403, -2.341933872922, -1.086084645930, 2.870914410121, 0.881536575673, 0.022656065478, -0.004593038217]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;5;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[66.950836, 38.643624, 34.200713, 27.033162, 19.511957, 13.606262, 9.466379, 7.833344, 3.362330, 2.236298];[-0.001732769044, -0.164515569492, -0.194427023589, -0.248664605269, 1.014649931612, 0.402097213471, -1.332121928501, -0.859386574776, 2.228554341198, 0.823056232809]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;3;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[38.504169, 24.042791, 19.742726, 12.667783, 8.915037, 6.384653, 3.919845, 2.382645, 1.423574];[0.060764746379, 1.746665091928, 1.396171517641, 0.212514861824, -0.044987510677, 0.017934857750, -0.004176420106, 0.001435357830, -0.000392754885]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;4;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[38.504169, 24.042791, 19.742726, 12.667783, 8.915037, 6.384653, 3.919845, 2.382645, 1.423574];[-0.026091952974, -0.882171112024, -0.783988082776, 1.062560395099, 1.924713024623, 0.706495836258, 0.029772211715, -0.001834753498, 0.000519878447]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;5;2;4;[3, 3, 4, 4, 4, 4, 4, 4, 4];[38.504169, 24.042791, 19.742726, 12.667783, 8.915037, 6.384653, 3.919845, 2.382645, 1.423574];[0.004134400000, 0.145289000000, 0.132523600000, -0.216286000000, -0.360509400000, -0.177739600000, 0.740295800000, 1.147448200000, 0.477288800000]
Tungsten;W;Transition metal;sp3d;74;0;74;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^4;No special;3P;-15287,546162469;0,2934;5;2;4;3;14;[4, 4, 4, 4, 4, 4];[23.482851, 13.966058, 9.123084, 6.021852, 3.920505, 2.515460];[0.084100484751, 0.876412151361, 1.497138519363, 1.320678215346, 0.543432332203, 0.053424880831]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;1;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[92.339350, 73.536027, 60.962814, 35.060807, 31.839262, 22.365935, 17.850392, 9.008373, 7.134456, 4.172463, 3.011416, 1.244577, 0.807746];[0.086090109188, 1.324766110188, 0.004883845116, 0.003344756496, -0.002636942608, 0.001980040409, -0.001168706088, 0.000460467936, -0.000370948217, 0.000124875058, -0.000057275649, 0.000010323759, -0.000004949747]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;2;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[92.339350, 73.536027, 60.962814, 35.060807, 31.839262, 22.365935, 17.850392, 9.008373, 7.134456, 4.172463, 3.011416, 1.244577, 0.807746];[0.027168315325, -0.518340383308, -0.350939923930, 1.612141377130, 0.172421766053, 0.010495727375, -0.002788546302, -0.000007353911, -0.000130673333, 0.000071417785, -0.000025738687, 0.000004808326, -0.000002262742]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;3;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[92.339350, 73.536027, 60.962814, 35.060807, 31.839262, 22.365935, 17.850392, 9.008373, 7.134456, 4.172463, 3.011416, 1.244577, 0.807746];[-0.009108101027, 0.239076621096, 0.187901606285, -0.835742091185, -0.622720657920, 0.571343693412, 1.402243941624, 0.058077366945, -0.029477160387, 0.006199063729, -0.002605405646, 0.000405030764, -0.000188656089]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;4;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[92.339350, 73.536027, 60.962814, 35.060807, 31.839262, 22.365935, 17.850392, 9.008373, 7.134456, 4.172463, 3.011416, 1.244577, 0.807746];[0.001804819348, -0.113320791332, -0.098546785088, 0.425758609605, 0.326985691768, 0.147846269873, -1.872985856220, 1.735834293571, 0.293331651624, 0.010167629828, -0.000668357330, 0.000184979134, -0.000076791796]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;5;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[92.339350, 73.536027, 60.962814, 35.060807, 31.839262, 22.365935, 17.850392, 9.008373, 7.134456, 4.172463, 3.011416, 1.244577, 0.807746];[-0.001335724710, 0.046500897566, 0.038849153665, -0.170193248321, -0.138702530664, -0.105102937742, 0.891143200384, -0.678285108785, -0.909904723188, 1.183333157399, 0.815947485374, 0.004406689460, -0.001114400287]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;6;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[92.339350, 73.536027, 60.962814, 35.060807, 31.839262, 22.365935, 17.850392, 9.008373, 7.134456, 4.172463, 3.011416, 1.244577, 0.807746];[0.000247487373, -0.011987864104, -0.010308626920, 0.044744444321, 0.035546257890, 0.031412935911, -0.240022305705, 0.171047998998, 0.288207955888, -0.364965952620, -0.375573120023, 0.785849343811, 0.797863653709]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;2;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[67.926990, 39.178277, 34.698572, 27.543233, 19.862335, 13.806206, 9.729731, 8.070798, 3.490619, 2.324200];[0.021343138976, 1.878110987627, 0.612716833954, 0.040973104825, -0.021087412247, 0.006214355477, -0.002644959024, 0.000533743815, -0.000083527600, 0.000033802958]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;3;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[67.926990, 39.178277, 34.698572, 27.543233, 19.862335, 13.806206, 9.729731, 8.070798, 3.490619, 2.324200];[-0.007326423821, -0.949845741079, -0.679678780001, -0.270473392245, 2.785412031262, 0.541691184423, -0.037373579648, 0.008686380526, -0.001118192068, 0.000336314942]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;4;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[67.926990, 39.178277, 34.698572, 27.543233, 19.862335, 13.806206, 9.729731, 8.070798, 3.490619, 2.324200];[0.004122736186, 0.457256048244, 0.476165374212, 0.496443964945, -2.328207667251, -1.160298306361, 2.885263276085, 0.925442699517, 0.024143395650, -0.004704245051]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;5;1;6;[2, 2, 3, 4, 3, 3, 3, 4, 3, 3];[67.926990, 39.178277, 34.698572, 27.543233, 19.862335, 13.806206, 9.729731, 8.070798, 3.490619, 2.324200];[-0.001704354963, -0.169141920770, -0.200221781473, -0.252903937167, 1.036422711089, 0.427147900122, -1.344443596754, -0.934146716369, 2.257761322044, 0.828155580556]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;3;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[40.024199, 24.780256, 20.314071, 13.074404, 9.341177, 6.767067, 4.115949, 2.531393, 1.525586];[0.049008662950, 1.696350408305, 1.440484830721, 0.239244013747, -0.053556334453, 0.020484285999, -0.004442367657, 0.001562481392, -0.000420266701]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;4;2;10;[3, 3, 4, 4, 4, 4, 4, 4, 4];[40.024199, 24.780256, 20.314071, 13.074404, 9.341177, 6.767067, 4.115949, 2.531393, 1.525586];[-0.020952303093, -0.861555591502, -0.816267980675, 0.950261590831, 1.897352998307, 0.829222567338, 0.038058011640, -0.003528469413, 0.000622968699]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;5;2;5;[3, 3, 4, 4, 4, 4, 4, 4, 4];[40.024199, 24.780256, 20.314071, 13.074404, 9.341177, 6.767067, 4.115949, 2.531393, 1.525586];[0.003948448835, 0.166437024162, 0.162982299137, -0.233139379145, -0.410078096564, -0.257747978058, 0.843107642062, 1.294984110115, 0.512687454736]
Rhenium;Re;Transition metal;sp3d;75;0;75;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^5;Half orbital;1D;-15784,532983147;0,2893;5;2;4;3;14;[4, 4, 4, 4, 4, 4];[24.113043, 14.483275, 9.678188, 6.537670, 4.313282, 2.781860];[0.079398343913, 0.824167015104, 1.407248942304, 1.364775518478, 0.602636577034, 0.065979638027]
Osmium;Os;Transition metal;sp3d;76;0;76;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^6;No special;1S;-16290,648385123;0,3199;5;2;1;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[94.092123, 74.612868, 61.895874, 35.501252, 32.311264, 22.659050, 18.132147, 9.140779, 7.303703, 4.343471, 3.121391, 1.290204, 0.828961];[0.079241497170, 1.331016368448, 0.005684714257, 0.003119472276, -0.002491137190, 0.001898157443, -0.001139997553, 0.000473902965, -0.000390888629, 0.000128269170, -0.000056144278, 0.000009758074, -0.000004666905]
Osmium;Os;Transition metal;sp3d;76;0;76;1s^2 2s^2 2p^6 3s^2 3p^6 4s^2 3d^10 4p^6 5s^2 4d^10 5p^6 6s^2 4f^14 5d^6;No special;1S;-16290,648385123;0,3199;5;2;2;0;2;[1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3];[94.092123, 74.612868, 61.895874, 35.501252, 32.311264, 22.659050, 18.132147, 9.140779, 7.303703, 4.343471, 3.121391, 1.290204, 0.828961];[0.025801195075, -0.516104935930, -0.351567551909, 1.615529408561, 0.167355911651, 0.011344114091, -0.003244064491, 0.000110450079, -0.000225425642, 0.000101257691, -0.000036769553, 0.000006646804, -0.000003111270]
